state,county,avg_price,total_price,total_transactions
Kentucky,Wayne County,150507.85119047618,25285319.0,168.0
Kentucky,Cumberland County,203180.53333333333,36572496.0,180.0
Kentucky,Hart County,176434.67073170733,14467643.0,82.0
Kentucky,Adair County,255394.51785714287,14302093.0,56.0
Kentucky,Larue County,170125.33333333334,12759400.0,76.0
Kentucky,Taylor County,250571.66666666666,30068600.0,120.0
Kentucky,Green County,254451.81818181818,13994850.0,55.0
Ohio,Licking County,359591.2226640159,180874385.0,504.0
Ohio,Franklin County,417125.0007264802,1148345127.0,2753.0
Ohio,Delaware County,512470.4763033175,432525082.0,844.0
Ohio,Knox County,255523.5511111111,57492799.0,225.0
Ohio,Union County,571843.8832116788,78342612.0,137.0
Ohio,Champaign County,253222.5962962963,68370101.0,270.0
Ohio,Clark County,186873.91309823678,148377887.0,794.0
Ohio,Fairfield County,338052.50588235294,143672315.0,425.0
Ohio,Madison County,489764.24291497975,120971768.0,247.0
Ohio,Perry County,296820.80689655175,43039017.0,146.0
Ohio,Ross County,237185.76649746194,46725596.0,197.0
Ohio,Pickaway County,421319.0034246575,123025149.0,292.0
Ohio,Fayette County,188327.5873015873,11864638.0,63.0
Ohio,Hocking County,285348.18584070797,32244345.0,113.0
Ohio,Marion County,168364.62307692308,21887401.0,130.0
Ohio,Logan County,266575.36440677964,125823572.0,472.0
Ohio,Morrow County,242640.32110091744,26447795.0,109.0
Ohio,Wyandot County,131618.25961538462,13688299.0,104.0
Ohio,Hardin County,164998.82352941178,14024900.0,85.0
Ohio,Wood County,259654.30179028134,101524832.0,392.0
Ohio,Sandusky County,149906.66666666666,42273680.0,284.0
Ohio,Ottawa County,319695.83143507974,140346470.0,441.0
Ohio,Lucas County,180989.0675138999,227865236.0,1267.0
Ohio,Erie County,241750.15083798883,173093108.0,716.0
Ohio,Williams County,121515.14545454546,20049999.0,167.0
Ohio,Fulton County,215003.09836065574,26230378.0,128.0
Ohio,Henry County,116388.54961832061,15246900.0,132.0
Ohio,Defiance County,141808.79591836734,20845893.0,151.0
Ohio,Muskingum County,186437.72370766487,104591563.0,562.0
Ohio,Noble County,247255.31746031746,15577085.0,66.0
Ohio,Belmont County,222384.1943231441,101851961.0,458.0
Ohio,Monroe County,147793.83606557376,9015424.0,66.0
Ohio,Guernsey County,208534.85714285713,68607968.0,339.0
Ohio,Morgan County,109764.55696202532,8671400.0,80.0
Ohio,Coshocton County,177659.13020833334,34110553.0,194.0
Ohio,Tuscarawas County,188209.80501392757,135134640.0,737.0
Ohio,Jefferson County,144855.24660194173,74600452.0,516.0
Ohio,Harrison County,171468.3417721519,13545999.0,81.0
Ohio,Columbiana County,156004.93264248705,120435808.0,800.0
Ohio,Lorain County,264790.66750884283,524020731.0,1981.0
Ohio,Ashtabula County,162578.39364035087,148271495.0,914.0
Ohio,Cuyahoga County,229695.08114894043,2287073923.0,9957.0
Ohio,Geauga County,381965.0421286031,172266234.0,452.0
Ohio,Lake County,224816.75504322766,390057070.0,1735.0
Ohio,Summit County,206851.18517732003,974062231.0,4740.0
Ohio,Portage County,239445.1384317522,247346828.0,1049.0
Ohio,Medina County,331016.4796573876,309169392.0,942.0
Ohio,Wayne County,201591.58810572687,91522581.0,474.0
Ohio,Mahoning County,165271.6694015444,342442899.0,2086.0
Ohio,Trumbull County,150385.48451479696,218510109.0,1461.0
Ohio,Stark County,190338.03790849674,582434396.0,3174.0
Ohio,Carroll County,246635.9570200573,86075949.0,356.0
Ohio,Holmes County,169981.48529411765,11558741.0,74.0
Ohio,Seneca County,161421.39301310043,36965499.0,235.0
Ohio,Hancock County,215365.74344023323,73870450.0,343.0
Ohio,Ashland County,185886.32517482518,53163489.0,290.0
Ohio,Huron County,160088.92290748897,72680371.0,455.0
Ohio,Richland County,178943.17777777778,64419544.0,361.0
Ohio,Crawford County,197901.40476190476,24935577.0,127.0
Ohio,Hamilton County,374234.60319878143,982740068.0,2627.0
Ohio,Butler County,335945.8133198789,332922301.0,992.0
Ohio,Warren County,473355.839958159,452528183.0,957.0
Ohio,Preble County,179556.73456790124,29088191.0,162.0
Ohio,Brown County,216126.23611111112,46683267.0,217.0
Ohio,Clermont County,368201.00945945946,272468747.0,741.0
Ohio,Adams County,207876.42857142858,29102700.0,140.0
Ohio,Clinton County,308098.9950980392,62852195.0,204.0
Ohio,Highland County,182744.66310160427,34173252.0,190.0
Ohio,Greene County,322519.65185185184,174160612.0,540.0
Ohio,Shelby County,174049.05833333332,41771774.0,240.0
Ohio,Darke County,155964.96140350876,44450014.0,285.0
Ohio,Miami County,247088.2555248619,178891897.0,724.0
Ohio,Montgomery County,238713.0408665682,484826186.0,2031.0
Ohio,Mercer County,210033.0,38015973.0,183.0
Ohio,Pike County,186252.83333333334,17880272.0,96.0
Ohio,Gallia County,191534.25,15322740.0,80.0
Ohio,Lawrence County,257787.8205128205,50268625.0,195.0
Ohio,Jackson County,183398.2808219178,26776149.0,146.0
Ohio,Vinton County,248482.85714285713,8696900.0,35.0
Ohio,Scioto County,216107.4465116279,46463101.0,215.0
Ohio,Athens County,208077.32571428572,36413532.0,175.0
Ohio,Washington County,232831.26126126127,77532810.0,347.0
Ohio,Meigs County,155363.4794520548,11341534.0,73.0
Ohio,Allen County,180260.99739583334,69220223.0,384.0
Ohio,Auglaize County,176312.24848484847,58183042.0,330.0
Ohio,Paulding County,173936.86,8696843.0,50.0
Ohio,Putnam County,147022.55384615384,9556466.0,65.0
Ohio,Van Wert County,155654.56790123458,12608020.0,82.0
Indiana,Madison County,218373.4549356223,101762030.0,466.0
Indiana,Hamilton County,511791.95296167245,587537162.0,1148.0
Indiana,Clinton County,255770.9090909091,14067400.0,55.0
Indiana,Hancock County,406831.3900203666,199754212.5,491.0
Indiana,Tipton County,258850.0,12424800.0,48.0
Indiana,Boone County,576147.4370546319,242558071.0,421.0
Indiana,Hendricks County,443315.7183908046,231410805.0,522.0
Indiana,Rush County,161718.6875,7762497.0,48.0
Indiana,Putnam County,253545.99425287356,44117003.0,174.0
Indiana,Johnson County,419949.5507246377,231812152.0,552.0
Indiana,Marion County,308144.0580949058,883140870.5,2866.0
Indiana,Shelby County,264263.5964912281,45189075.0,171.0
Indiana,Morgan County,299829.8114285714,104940434.0,350.0
Indiana,Fayette County,143572.8028169014,10193669.0,71.0
Indiana,Henry County,220683.9375,38840373.0,176.0
Indiana,Porter County,369526.92553191487,173677655.0,470.0
Indiana,Lake County,303504.54273192113,415497719.0,1371.0
Indiana,Jasper County,158722.88028169013,22538649.0,142.0
Indiana,LaPorte County,273518.10410958907,99834108.0,365.0
Indiana,Newton County,278811.3611111111,10037209.0,36.0
Indiana,Starke County,213280.45,17062436.0,80.0
Indiana,Marshall County,503715.45360824745,48860399.0,97.0
Indiana,Kosciusko County,346046.06741573033,61596200.0,179.0
Indiana,Elkhart County,262943.6160337553,62317637.0,237.0
Indiana,St. Joseph County,228020.74384236452,138864633.0,611.0
Indiana,LaGrange County,168930.02,8446501.0,50.0
Indiana,Noble County,210885.8375,16870867.0,80.0
Indiana,Huntington County,188249.8923076923,12236243.0,65.0
Indiana,Steuben County,309838.45384615386,40278999.0,130.0
Indiana,Allen County,229348.77251184834,96785182.0,443.0
Indiana,DeKalb County,204808.22556390977,27239494.0,133.0
Indiana,Adams County,214817.62790697673,9237158.0,45.0
Indiana,Wells County,184716.95238095237,3879056.0,23.0
Indiana,Whitley County,127052.45,15246294.0,123.0
Indiana,Howard County,138541.71676300577,23967717.0,173.0
Indiana,Fulton County,155933.89830508476,9200100.0,59.0
Indiana,Miami County,111017.04166666667,13322045.0,120.0
Indiana,Carroll County,263643.47826086957,6063800.0,23.0
Indiana,Grant County,110373.07382550335,16445588.0,149.0
Indiana,Cass County,121159.07575757576,7996499.0,66.0
Indiana,Wabash County,153144.26229508198,9341800.0,64.0
Indiana,Pulaski County,280989.1206896552,16297369.0,58.0
Indiana,Dearborn County,186991.28125,41886047.0,224.0
Indiana,Union County,196754.11428571428,6886394.0,35.0
Indiana,Ripley County,223937.37234042553,21050113.0,94.0
Indiana,Franklin County,151357.14285714287,12714000.0,84.0
Indiana,Switzerland County,184860.13043478262,12755349.0,69.0
Indiana,Ohio County,255814.75,5116295.0,20.0
Indiana,Scott County,391291.59210526315,29738161.0,76.0
Indiana,Clark County,298345.907120743,96365728.0,323.0
Indiana,Harrison County,208426.21359223302,21467900.0,104.0
Indiana,Washington County,225499.375,14431960.0,64.0
Indiana,Crawford County,183586.36363636365,8077800.0,44.0
Indiana,Floyd County,275130.2430939227,49798574.0,182.0
Indiana,Bartholomew County,434950.82,108737705.0,250.0
Indiana,Jackson County,212660.4131736527,35514289.0,167.0
Indiana,Jennings County,161840.47619047618,10195950.0,63.0
Indiana,Jefferson County,224705.95238095237,18875300.0,84.0
Indiana,Decatur County,246032.95,24603295.0,100.0
Indiana,Delaware County,117452.27169811321,31124852.0,265.0
Indiana,Wayne County,174431.8564814815,37677281.0,216.0
Indiana,Jay County,422158.3333333333,10131800.0,24.0
Indiana,Randolph County,140152.60273972602,10231140.0,73.0
Indiana,Blackford County,297826.1041666667,14295653.0,48.0
Indiana,Monroe County,398473.2642998028,202025945.0,507.0
Indiana,Lawrence County,172713.04926108374,35060749.0,203.0
Indiana,Greene County,203643.03157894738,19346088.0,95.0
Indiana,Owen County,260879.83116883118,20087747.0,77.0
Indiana,Orange County,230403.24675324676,17741050.0,77.0
Indiana,Brown County,280247.2,12611124.0,45.0
Indiana,Daviess County,212124.97916666666,10181999.0,48.0
Indiana,Knox County,158873.3673469388,7784795.0,49.0
Indiana,Dubois County,143214.04166666666,13748548.0,96.0
Indiana,Perry County,151321.42857142858,14829500.0,98.0
Indiana,Martin County,181570.0,3631400.0,20.0
Indiana,Spencer County,132934.51219512196,16350945.0,123.0
Indiana,Pike County,285889.6111111111,5146013.0,18.0
Indiana,Warrick County,285787.39495798317,34008700.0,122.0
Indiana,Posey County,160587.125,5138788.0,32.0
Indiana,Vanderburgh County,147152.99715099714,51650702.0,354.0
Indiana,Gibson County,111394.59550561798,9914119.0,89.0
Indiana,Vigo County,181775.827014218,76709399.0,422.0
Indiana,Parke County,300793.63636363635,16543650.0,55.0
Indiana,Vermillion County,96854.76190476191,4067900.0,42.0
Indiana,Clay County,167791.83695652173,15436849.0,92.0
Indiana,Sullivan County,137275.94736842104,10432972.0,76.0
Indiana,Tippecanoe County,283792.44025157235,45122998.0,159.0
Indiana,Montgomery County,260088.4427480916,34071586.0,131.0
Indiana,Benton County,109737.5,2633700.0,24.0
Indiana,Fountain County,213426.85074626867,14299599.0,67.0
Indiana,White County,254134.5179856115,35324698.0,139.0
Indiana,Warren County,95391.66666666667,1144700.0,12.0
Michigan,St. Clair County,203112.65397923876,117399114.0,578.0
Michigan,Lapeer County,274037.9285714286,118932461.0,434.0
Michigan,Macomb County,316396.8174052322,592611239.0,1873.0
Michigan,Oakland County,516416.0,1294654912.0,2507.0
Michigan,Wayne County,218650.36562420544,859951888.0,3933.0
Michigan,Washtenaw County,469941.33704188484,718070363.0,1528.0
Michigan,Monroe County,224504.90723751273,220239314.0,981.0
Michigan,Livingston County,365544.0122511485,238700240.0,653.0
Michigan,Sanilac County,172914.27272727274,34237026.0,198.0
Michigan,Genesee County,197004.70432220038,401101578.0,2036.0
Michigan,Huron County,134535.0776699029,27714226.0,206.0
Michigan,Shiawassee County,176584.8901098901,64276900.0,364.0
Michigan,Saginaw County,171954.80221518988,108675435.0,632.0
Michigan,Tuscola County,176249.26905829596,39303587.0,223.0
Michigan,Ogemaw County,126236.37407407408,34083821.0,270.0
Michigan,Bay County,169589.60714285713,47485090.0,280.0
Michigan,Gladwin County,110944.65204678362,37943071.0,342.0
Michigan,Gratiot County,156073.73873873873,51972555.0,333.0
Michigan,Clare County,119976.96287128713,48470693.0,404.0
Michigan,Midland County,280277.5252808989,99778799.0,356.0
Michigan,Oscoda County,186417.1403508772,10625777.0,57.0
Michigan,Roscommon County,152585.03255813953,65611564.0,430.0
Michigan,Arenac County,122105.46875,23444250.0,192.0
Michigan,Alcona County,176067.0472972973,26057923.0,148.0
Michigan,Iosco County,143707.2258064516,35639392.0,248.0
Michigan,Isabella County,142652.5520282187,80883997.0,567.0
Michigan,Ingham County,206265.13978494622,422018476.0,2047.0
Michigan,Clinton County,275991.48138957814,111224567.0,403.0
Michigan,Ionia County,218082.54910714287,48850491.0,224.0
Michigan,Montcalm County,201204.2145748988,49697441.0,247.0
Michigan,Eaton County,245599.6862170088,167498986.0,683.0
Michigan,Barry County,300563.0896860987,67025569.0,223.0
Michigan,Kalamazoo County,312367.95263724437,290189828.0,929.0
Michigan,Allegan County,323346.67883211677,132895485.0,411.0
Michigan,Calhoun County,241952.86994727593,137671183.0,569.0
Michigan,Van Buren County,344421.72787979967,206308615.0,600.0
Michigan,Berrien County,363519.9036777583,415139730.0,1142.0
Michigan,Branch County,235306.44736842104,35766580.0,152.0
Michigan,St. Joseph County,222567.99593495936,54751727.0,247.0
Michigan,Cass County,302727.21428571426,67810896.0,224.0
Michigan,Jackson County,209156.7423255814,224843498.0,1075.0
Michigan,Lenawee County,194468.13822894168,90038748.0,464.0
Michigan,Hillsdale County,181045.32065217392,33312339.0,184.0
Michigan,Kent County,372154.2061912659,673226959.0,1810.0
Michigan,Muskegon County,257989.69701086957,189880417.0,736.0
Michigan,Lake County,135101.3422818792,20130100.0,149.0
Michigan,Mecosta County,133643.31851851853,54125544.0,405.0
Michigan,Newaygo County,253107.46261682242,54164997.0,214.0
Michigan,Ottawa County,397972.85041551245,431004597.0,1083.0
Michigan,Mason County,182869.00497512438,36756670.0,201.0
Michigan,Oceana County,168384.07006369426,26436299.0,157.0
Michigan,Wexford County,143153.64695009243,77446123.0,541.0
Michigan,Grand Traverse County,355975.1825885978,462055787.0,1298.0
Michigan,Antrim County,211441.71247357293,100011930.0,473.0
Michigan,Manistee County,224241.0873493976,74448041.0,332.0
Michigan,Benzie County,312231.3160621762,60260644.0,193.0
Michigan,Leelanau County,481283.1304347826,177112192.0,368.0
Michigan,Osceola County,141154.485,28230897.0,200.0
Michigan,Missaukee County,176200.0,21320200.0,121.0
Michigan,Kalkaska County,197887.06741573033,35223898.0,178.0
Michigan,Cheboygan County,192112.39772727274,67623564.0,352.0
Michigan,Emmet County,383846.35667396063,175417785.0,457.0
Michigan,Alpena County,244653.14864864864,54312999.0,222.0
Michigan,Montmorency County,182407.183908046,31738850.0,174.0
Michigan,Chippewa County,148131.75,41476890.0,280.0
Michigan,Charlevoix County,303706.80212014134,85949025.0,283.0
Michigan,Mackinac County,244218.7336683417,48599528.0,199.0
Michigan,Otsego County,138722.9465875371,46749633.0,337.0
Michigan,Crawford County,133798.63963963964,14851649.0,111.0
Michigan,Presque Isle County,122998.25405405405,22754677.0,185.0
Michigan,Dickinson County,221035.37692307692,28734599.0,130.0
Michigan,Keweenaw County,184096.66666666666,5522900.0,30.0
Michigan,Alger County,204259.66981132075,21651525.0,106.0
Michigan,Delta County,165414.8,28120516.0,170.0
Michigan,Marquette County,313056.44,109569754.0,350.0
Michigan,Menominee County,168239.63819095478,33479688.0,199.0
Michigan,Schoolcraft County,215808.42696629214,19206950.0,89.0
Michigan,Luce County,146287.83783783784,5412650.0,37.0
Michigan,Iron County,228382.6923076923,29689750.0,130.0
Michigan,Houghton County,146729.17934782608,26998169.0,184.0
Michigan,Baraga County,133046.36231884058,9180199.0,69.0
Michigan,Ontonagon County,230892.816091954,20087675.0,87.0
Michigan,Gogebic County,202515.9255319149,38072994.0,188.0
Iowa,Warren County,306955.36432160804,244336470.0,796.0
Iowa,Adair County,297753.08108108107,11016864.0,37.0
Iowa,Dallas County,342559.86043165467,238079103.0,695.0
Iowa,Marshall County,152098.33450704225,43195927.0,284.0
Iowa,Hardin County,179071.25,17907125.0,100.0
Iowa,Polk County,286781.953909184,1679968686.0,5858.0
Iowa,Wayne County,159092.59322033898,9386463.0,59.0
Iowa,Story County,278460.65006385697,218034689.0,783.0
Iowa,Cass County,140697.10256410256,10974374.0,78.0
Iowa,Audubon County,168404.11764705883,8588610.0,51.0
Iowa,Guthrie County,356154.119760479,59477738.0,167.0
Iowa,Mahaska County,169837.07333333333,25475561.0,150.0
Iowa,Jasper County,172894.58866995072,70195203.0,406.0
Iowa,Boone County,189914.35915492958,53935678.0,284.0
Iowa,Madison County,296897.987012987,45722290.0,154.0
Iowa,Hamilton County,144216.4945054945,13123701.0,91.0
Iowa,Franklin County,125785.19444444444,4528267.0,36.0
Iowa,Marion County,225453.13031161472,79584955.0,353.0
Iowa,Lucas County,210587.5061728395,17057588.0,81.0
Iowa,Greene County,281129.8787878788,9277286.0,33.0
Iowa,Carroll County,216126.36764705883,29393186.0,136.0
Iowa,Decatur County,300350.5970149254,20123490.0,67.0
Iowa,Wright County,158169.82,7908491.0,50.0
Iowa,Ringgold County,197875.5806451613,18402429.0,93.0
Iowa,Keokuk County,179058.58208955225,11996925.0,67.0
Iowa,Poweshiek County,260129.78260869565,53846865.0,207.0
Iowa,Union County,152512.58333333334,18301510.0,120.0
Iowa,Monroe County,203647.05333333334,15273529.0,75.0
Iowa,Tama County,116251.91452991453,13601474.0,117.0
Iowa,Clarke County,234348.8947368421,22263145.0,95.0
Iowa,Cerro Gordo County,191508.47962382445,61091205.0,319.0
Iowa,Hancock County,138111.67532467534,10634599.0,77.0
